BSSID,SSID,frequency,latitude,longitude,WEP,WPA Personal,WPA Enterprise,WPA2 Personal,WPA2 Enterprise,WPA3 Personal,WPA3 Enterprise,Open,Wi-Fi Protected Setup,Mobile Hotspot,Fast Transition,Access Point,Ad Hoc,Wi-Fi 6
"00:a7:42:a2:45:6f","MMD","5260","36.101202","-115.1696164","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"00:a7:42:a2:45:6d","MobilitiePasspoint","5260","36.101202","-115.1696164","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"7a:b7:1f:fb:bb:9f","AndroidAP","2437","36.101202","-115.1696164","false","false","false","true","false","false","false","false","false","true","false","true","false","false"
"00:a7:42:a2:45:6e","sca2","5260","36.101202","-115.1696164","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"70:7d:b9:a7:02:6c","MGMResorts-WiFi","5500","36.101202","-115.1696164","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"00:a7:42:a2:45:6b","MGMRI TS","5260","36.101202","-115.1696164","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"a0:23:9f:e1:b7:cd","MobilitiePasspoint","5300","36.101202","-115.1696164","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"70:7d:b9:a7:02:6d","MobilitiePasspoint","5500","36.101202","-115.1696164","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"00:a7:42:a2:45:6c","MGMResorts-WiFi","5260","36.101202","-115.1696164","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"a0:23:9f:e1:b7:cc","MGMResorts-WiFi","5300","36.101202","-115.1696164","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"a0:23:9f:e1:b7:cb","MGMRI TS","5300","36.101202","-115.1696164","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"70:7d:b9:a7:02:a0","MMD","2462","36.101202","-115.1696164","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"70:7d:b9:a7:02:6f","MMD","5500","36.101202","-115.1696164","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"70:7d:b9:a5:e3:0f","MMD","5280","36.101202","-115.1696164","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"70:7d:b9:a7:02:a2","MobilitiePasspoint","2462","36.101202","-115.1696164","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"70:7d:b9:a5:e3:0e","sca2","5280","36.101202","-115.1696164","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"70:7d:b9:a5:e3:0d","MobilitiePasspoint","5280","36.101202","-115.1696164","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"70:7d:b9:a7:02:a4","MGMRI TS","2462","36.101202","-115.1696164","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"70:7d:b9:a5:e3:0c","MGMResorts-WiFi","5280","36.101202","-115.1696164","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"a0:23:9f:e1:b7:cf","MMD","5300","36.101202","-115.1696164","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"70:7d:b9:a7:02:6b","MGMRI TS","5500","36.101202","-115.1696164","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"a0:23:9f:e1:b7:ce","sca2","5300","36.101202","-115.1696164","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"a0:23:9f:e1:b7:c4","MGMRI TS","2462","36.101202","-115.1696164","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"a0:23:9f:e1:b7:c0","MMD","2462","36.101202","-115.1696164","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"a0:23:9f:d9:bb:6f","MMD","5620","36.101202","-115.1696164","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"a0:23:9f:d9:bb:6b","VIPMGMGrand","5620","36.101202","-115.1696164","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"a0:23:9f:d9:bb:6c","MGMResorts-WiFi","5620","36.101202","-115.1696164","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"a0:23:9f:d9:bb:6d","MobilitiePasspoint","5620","36.101202","-115.1696164","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"a0:23:9f:d9:bb:6e","sca2","5620","36.101202","-115.1696164","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"a0:23:9f:f8:8d:cf","MMD","5600","36.101202","-115.1696164","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"e4:bf:fa:04:c4:2c","Jabba Cast 2.4G","2412","36.101202","-115.1696164","false","true","false","true","false","false","false","false","true","false","false","true","false","false"
"a0:23:9f:ae:7a:6e","sca2","5520","36.101202","-115.1696164","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"a0:23:9f:ae:7a:6f","MMD","5520","36.101202","-115.1696164","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"a0:23:9f:ae:7a:6b","MGMRI TS","5520","36.101202","-115.1696164","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"a0:23:9f:ae:7a:6c","MGMResorts-WiFi","5520","36.101202","-115.1696164","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"a0:23:9f:ae:7a:6d","MobilitiePasspoint","5520","36.101202","-115.1696164","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"a0:23:9f:f8:8d:cc","MGMResorts-WiFi","5600","36.101202","-115.1696164","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"a0:23:9f:f8:8d:cb","MGMRI TS","5600","36.101202","-115.1696164","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"a0:23:9f:f8:8d:ce","sca2","5600","36.101202","-115.1696164","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"a0:23:9f:f8:8d:cd","MobilitiePasspoint","5600","36.101202","-115.1696164","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"70:7d:b9:a7:02:ab","MGMRI TS","5220","36.101202","-115.1696164","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"70:7d:b9:a7:02:ac","MGMResorts-WiFi","5220","36.101202","-115.1696164","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"84:e8:92:6f:1c:b3","CenturyLink4988","2437","36.101202","-115.1696164","false","true","false","true","false","false","false","false","true","false","false","true","false","false"
"70:7d:b9:a7:02:ad","MobilitiePasspoint","5220","36.101202","-115.1696164","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"70:7d:b9:a7:02:ae","sca2","5220","36.101202","-115.1696164","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"70:7d:b9:a7:00:ce","sca2","5560","36.101202","-115.1696164","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"70:7d:b9:a7:00:cd","MobilitiePasspoint","5560","36.101202","-115.1696164","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
"70:7d:b9:a7:00:cc","MGMResorts-WiFi","5560","36.101202","-115.1696164","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"84:e8:92:6f:1c:b4","CenturyLink4988","5805","36.101202","-115.1696164","false","true","false","true","false","false","false","false","true","false","false","true","false","false"
"70:7d:b9:a7:00:cb","MGMRI TS","5560","36.101202","-115.1696164","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"70:7d:b9:a7:00:cf","MMD","5560","36.101202","-115.1696164","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"70:7d:b9:a7:02:af","MMD","5220","36.101202","-115.1696164","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"a6:56:cc:2a:dd:3e","CoxWiFi","2412","36.101202","-115.1696164","false","false","false","false","false","false","false","true","false","false","false","true","false","false"
"60:d0:2c:01:93:28","SHoP Private","2412","40.7160743","-73.9954326","false","false","false","true","false","false","false","false","false","false","false","true","false","false"
"a0:e0:af:31:af:8e","","5320","40.7600849","-73.9649122","false","false","false","false","true","false","false","false","false","false","false","true","false","false"
